FileName,action,action_class
Img_275.jpg,running,other_activity
Img_2751.jpg,phoning,using_comm_device
Img_2752.jpg,washing_dishes,domestic_work
Img_2755.jpg,running,other_activity
Img_2756.jpg,shooting_an_arrow,other_activity
Img_2765.jpg,playing_violin,playing_musical_instrument
Img_2768.jpg,cleaning_the_floor,domestic_work
Img_277.jpg,washing_dishes,domestic_work
Img_2771.jpg,climbing,other_activity
Img_2774.jpg,gardening,domestic_work
Img_2775.jpg,climbing,other_activity
Img_2782.jpg,shooting_an_arrow,other_activity
Img_2785.jpg,running,other_activity
Img_279.jpg,running,other_activity
Img_2790.jpg,walking_the_dog,Interacting_with_animal
Img_2791.jpg,phoning,using_comm_device
Img_2792.jpg,cooking,domestic_work
Img_2794.jpg,running,other_activity
Img_2797.jpg,riding_a_horse,Interacting_with_animal
Img_2798.jpg,playing_violin,playing_musical_instrument
Img_28.jpg,jumping,other_activity
Img_2800.jpg,playing_guitar,playing_musical_instrument
Img_2801.jpg,phoning,using_comm_device
Img_2802.jpg,playing_guitar,playing_musical_instrument
Img_2806.jpg,feeding_a_horse,Interacting_with_animal
Img_2807.jpg,rowing_a_boat,other_activity
Img_2813.jpg,jumping,other_activity
Img_2814.jpg,playing_guitar,playing_musical_instrument
Img_2815.jpg,playing_guitar,playing_musical_instrument
Img_282.jpg,shooting_an_arrow,other_activity
Img_2822.jpg,taking_photos,using_comm_device
Img_2825.jpg,washing_dishes,domestic_work
Img_2826.jpg,walking_the_dog,Interacting_with_animal
Img_283.jpg,playing_guitar,playing_musical_instrument
Img_2830.jpg,playing_violin,playing_musical_instrument
Img_2832.jpg,playing_guitar,playing_musical_instrument
Img_2833.jpg,walking_the_dog,Interacting_with_animal
Img_2836.jpg,watching_TV,using_comm_device
Img_2839.jpg,gardening,domestic_work
Img_2844.jpg,playing_violin,playing_musical_instrument
Img_2845.jpg,phoning,using_comm_device
Img_2846.jpg,playing_guitar,playing_musical_instrument
Img_285.jpg,washing_dishes,domestic_work
Img_2855.jpg,cutting_vegetables,domestic_work
Img_2857.jpg,shooting_an_arrow,other_activity
Img_2858.jpg,playing_violin,playing_musical_instrument
Img_2860.jpg,playing_guitar,playing_musical_instrument
Img_2864.jpg,cooking,domestic_work
Img_2869.jpg,jumping,other_activity
Img_2870.jpg,riding_a_bike,other_activity
Img_2875.jpg,jumping,other_activity
Img_2876.jpg,phoning,using_comm_device
Img_2877.jpg,cooking,domestic_work
Img_2880.jpg,climbing,other_activity
Img_2884.jpg,playing_guitar,playing_musical_instrument
Img_2885.jpg,walking_the_dog,Interacting_with_animal
Img_289.jpg,texting_message,using_comm_device
Img_2895.jpg,riding_a_bike,other_activity
Img_2896.jpg,feeding_a_horse,Interacting_with_animal
Img_2899.jpg,using_a_computer,using_comm_device
Img_29.jpg,riding_a_horse,Interacting_with_animal
Img_2902.jpg,gardening,domestic_work
Img_2910.jpg,shooting_an_arrow,other_activity
Img_2914.jpg,phoning,using_comm_device
Img_2916.jpg,cooking,domestic_work
Img_2917.jpg,washing_dishes,domestic_work
Img_2918.jpg,riding_a_bike,other_activity
Img_292.jpg,feeding_a_horse,Interacting_with_animal
Img_2922.jpg,taking_photos,using_comm_device
Img_2924.jpg,phoning,using_comm_device
Img_2927.jpg,feeding_a_horse,Interacting_with_animal
Img_293.jpg,walking_the_dog,Interacting_with_animal
Img_2931.jpg,texting_message,using_comm_device
Img_2932.jpg,watching_TV,using_comm_device
Img_2934.jpg,playing_guitar,playing_musical_instrument
Img_2935.jpg,riding_a_bike,other_activity
Img_2936.jpg,watching_TV,using_comm_device
Img_2939.jpg,shooting_an_arrow,other_activity
Img_2949.jpg,feeding_a_horse,Interacting_with_animal
Img_2954.jpg,feeding_a_horse,Interacting_with_animal
Img_2957.jpg,rowing_a_boat,other_activity
Img_2958.jpg,riding_a_bike,other_activity
Img_2963.jpg,walking_the_dog,Interacting_with_animal
Img_2966.jpg,cleaning_the_floor,domestic_work
Img_2973.jpg,playing_guitar,playing_musical_instrument
Img_2974.jpg,taking_photos,using_comm_device
Img_2978.jpg,texting_message,using_comm_device
Img_2979.jpg,rowing_a_boat,other_activity
Img_298.jpg,running,other_activity
Img_2982.jpg,watching_TV,using_comm_device
Img_299.jpg,playing_guitar,playing_musical_instrument
Img_2990.jpg,riding_a_bike,other_activity
Img_2996.jpg,running,other_activity
Img_2999.jpg,jumping,other_activity
Img_3.jpg,climbing,other_activity
Img_3005.jpg,jumping,other_activity
Img_3006.jpg,climbing,other_activity
Img_3010.jpg,climbing,other_activity
Img_3012.jpg,playing_guitar,playing_musical_instrument
Img_3015.jpg,cooking,domestic_work
Img_3016.jpg,washing_dishes,domestic_work
Img_3017.jpg,phoning,using_comm_device
Img_3037.jpg,playing_guitar,playing_musical_instrument
Img_3039.jpg,walking_the_dog,Interacting_with_animal
Img_3043.jpg,rowing_a_boat,other_activity
Img_3054.jpg,feeding_a_horse,Interacting_with_animal
Img_306.jpg,cleaning_the_floor,domestic_work
Img_3063.jpg,shooting_an_arrow,other_activity
Img_3065.jpg,cleaning_the_floor,domestic_work
Img_3067.jpg,riding_a_bike,other_activity
Img_3068.jpg,cooking,domestic_work
Img_3070.jpg,riding_a_horse,Interacting_with_animal
Img_3074.jpg,walking_the_dog,Interacting_with_animal
Img_3076.jpg,feeding_a_horse,Interacting_with_animal
Img_3087.jpg,walking_the_dog,Interacting_with_animal
Img_3088.jpg,jumping,other_activity
Img_3089.jpg,phoning,using_comm_device
Img_309.jpg,shooting_an_arrow,other_activity
Img_3095.jpg,walking_the_dog,Interacting_with_animal
Img_3099.jpg,riding_a_bike,other_activity
Img_31.jpg,running,other_activity
Img_310.jpg,cooking,domestic_work
Img_3102.jpg,playing_violin,playing_musical_instrument
Img_3105.jpg,watching_TV,using_comm_device
Img_3106.jpg,washing_dishes,domestic_work
Img_3112.jpg,cooking,domestic_work
Img_3113.jpg,gardening,domestic_work
Img_3114.jpg,jumping,other_activity
Img_3115.jpg,walking_the_dog,Interacting_with_animal
Img_3117.jpg,using_a_computer,using_comm_device
Img_3119.jpg,feeding_a_horse,Interacting_with_animal
Img_3120.jpg,phoning,using_comm_device
Img_3129.jpg,cutting_vegetables,domestic_work
Img_3131.jpg,running,other_activity
Img_3132.jpg,walking_the_dog,Interacting_with_animal
Img_3137.jpg,playing_guitar,playing_musical_instrument
Img_314.jpg,riding_a_horse,Interacting_with_animal
Img_3142.jpg,climbing,other_activity
Img_3148.jpg,texting_message,using_comm_device
Img_315.jpg,texting_message,using_comm_device
Img_3150.jpg,taking_photos,using_comm_device
Img_3156.jpg,climbing,other_activity
Img_3157.jpg,watching_TV,using_comm_device
Img_3158.jpg,phoning,using_comm_device
Img_3159.jpg,using_a_computer,using_comm_device
Img_3162.jpg,feeding_a_horse,Interacting_with_animal
Img_3169.jpg,playing_guitar,playing_musical_instrument
Img_3175.jpg,cooking,domestic_work
Img_3176.jpg,gardening,domestic_work
Img_3178.jpg,using_a_computer,using_comm_device
Img_3183.jpg,playing_guitar,playing_musical_instrument
Img_3187.jpg,riding_a_horse,Interacting_with_animal
Img_319.jpg,cleaning_the_floor,domestic_work
Img_3194.jpg,walking_the_dog,Interacting_with_animal
Img_320.jpg,cooking,domestic_work
Img_3210.jpg,shooting_an_arrow,other_activity
Img_3212.jpg,playing_guitar,playing_musical_instrument
Img_3213.jpg,texting_message,using_comm_device
Img_3215.jpg,using_a_computer,using_comm_device
Img_3217.jpg,shooting_an_arrow,other_activity
Img_3219.jpg,playing_violin,playing_musical_instrument
Img_3223.jpg,climbing,other_activity
Img_3226.jpg,gardening,domestic_work
Img_3229.jpg,playing_guitar,playing_musical_instrument
Img_3231.jpg,climbing,other_activity
Img_3236.jpg,walking_the_dog,Interacting_with_animal
Img_3237.jpg,cutting_vegetables,domestic_work
Img_3238.jpg,riding_a_horse,Interacting_with_animal
Img_3240.jpg,cutting_vegetables,domestic_work
Img_3243.jpg,washing_dishes,domestic_work
Img_3244.jpg,playing_guitar,playing_musical_instrument
Img_3246.jpg,playing_violin,playing_musical_instrument
Img_3248.jpg,jumping,other_activity
Img_3251.jpg,playing_guitar,playing_musical_instrument
Img_3255.jpg,feeding_a_horse,Interacting_with_animal
Img_3258.jpg,jumping,other_activity
Img_326.jpg,jumping,other_activity
Img_3261.jpg,taking_photos,using_comm_device
Img_3263.jpg,watching_TV,using_comm_device
Img_327.jpg,playing_violin,playing_musical_instrument
Img_3270.jpg,cooking,domestic_work
Img_3273.jpg,cooking,domestic_work
Img_3275.jpg,running,other_activity
Img_3276.jpg,watching_TV,using_comm_device
Img_3279.jpg,jumping,other_activity
Img_328.jpg,jumping,other_activity
Img_3280.jpg,feeding_a_horse,Interacting_with_animal
Img_3281.jpg,playing_guitar,playing_musical_instrument
Img_3283.jpg,using_a_computer,using_comm_device
Img_3284.jpg,riding_a_horse,Interacting_with_animal
Img_329.jpg,riding_a_horse,Interacting_with_animal
Img_3293.jpg,running,other_activity
Img_3296.jpg,playing_guitar,playing_musical_instrument
Img_3297.jpg,walking_the_dog,Interacting_with_animal
Img_330.jpg,riding_a_bike,other_activity
Img_3300.jpg,climbing,other_activity
Img_3301.jpg,playing_violin,playing_musical_instrument
Img_3302.jpg,jumping,other_activity
Img_3303.jpg,climbing,other_activity
Img_3306.jpg,taking_photos,using_comm_device
Img_3312.jpg,playing_guitar,playing_musical_instrument
Img_3313.jpg,taking_photos,using_comm_device
Img_3314.jpg,phoning,using_comm_device
Img_3324.jpg,texting_message,using_comm_device
Img_3330.jpg,running,other_activity
Img_3331.jpg,feeding_a_horse,Interacting_with_animal
Img_3332.jpg,jumping,other_activity
Img_3334.jpg,using_a_computer,using_comm_device
Img_3337.jpg,running,other_activity
Img_3344.jpg,jumping,other_activity
Img_3346.jpg,phoning,using_comm_device
Img_3347.jpg,playing_guitar,playing_musical_instrument
Img_3348.jpg,watching_TV,using_comm_device
Img_3352.jpg,phoning,using_comm_device
Img_336.jpg,climbing,other_activity
Img_3360.jpg,playing_violin,playing_musical_instrument
Img_3365.jpg,walking_the_dog,Interacting_with_animal
Img_3366.jpg,riding_a_horse,Interacting_with_animal
Img_3367.jpg,gardening,domestic_work
Img_3368.jpg,gardening,domestic_work
Img_3369.jpg,feeding_a_horse,Interacting_with_animal
Img_3372.jpg,cooking,domestic_work
Img_3379.jpg,washing_dishes,domestic_work
Img_3387.jpg,walking_the_dog,Interacting_with_animal
Img_3388.jpg,cleaning_the_floor,domestic_work
Img_3395.jpg,using_a_computer,using_comm_device
Img_3400.jpg,shooting_an_arrow,other_activity
Img_3402.jpg,cooking,domestic_work
Img_3405.jpg,playing_violin,playing_musical_instrument
Img_3406.jpg,walking_the_dog,Interacting_with_animal
Img_3408.jpg,texting_message,using_comm_device
Img_3412.jpg,playing_violin,playing_musical_instrument
Img_3415.jpg,rowing_a_boat,other_activity
Img_3419.jpg,walking_the_dog,Interacting_with_animal
Img_3425.jpg,cooking,domestic_work
Img_3430.jpg,taking_photos,using_comm_device
Img_3435.jpg,playing_guitar,playing_musical_instrument
Img_3440.jpg,phoning,using_comm_device
Img_3441.jpg,riding_a_bike,other_activity
Img_3443.jpg,climbing,other_activity
Img_3444.jpg,climbing,other_activity
Img_3446.jpg,shooting_an_arrow,other_activity
Img_3455.jpg,phoning,using_comm_device
Img_3458.jpg,phoning,using_comm_device
Img_3459.jpg,playing_violin,playing_musical_instrument
Img_346.jpg,jumping,other_activity
Img_3461.jpg,cleaning_the_floor,domestic_work
Img_3464.jpg,taking_photos,using_comm_device
Img_3465.jpg,cutting_vegetables,domestic_work
Img_3466.jpg,washing_dishes,domestic_work
Img_3472.jpg,phoning,using_comm_device
Img_3474.jpg,cleaning_the_floor,domestic_work
Img_3478.jpg,running,other_activity
Img_3479.jpg,phoning,using_comm_device
Img_3480.jpg,riding_a_bike,other_activity
Img_3482.jpg,riding_a_horse,Interacting_with_animal
Img_3489.jpg,playing_violin,playing_musical_instrument
Img_349.jpg,jumping,other_activity
Img_3492.jpg,walking_the_dog,Interacting_with_animal
Img_3498.jpg,watching_TV,using_comm_device
Img_35.jpg,cleaning_the_floor,domestic_work
Img_3501.jpg,texting_message,using_comm_device
Img_3503.jpg,cooking,domestic_work
Img_3505.jpg,using_a_computer,using_comm_device
Img_3513.jpg,phoning,using_comm_device
Img_3515.jpg,feeding_a_horse,Interacting_with_animal
Img_3516.jpg,phoning,using_comm_device
Img_352.jpg,running,other_activity
Img_3520.jpg,feeding_a_horse,Interacting_with_animal
Img_3524.jpg,texting_message,using_comm_device
Img_3526.jpg,running,other_activity
Img_3527.jpg,walking_the_dog,Interacting_with_animal
Img_3528.jpg,taking_photos,using_comm_device
Img_353.jpg,riding_a_horse,Interacting_with_animal
Img_3531.jpg,cleaning_the_floor,domestic_work
Img_3532.jpg,riding_a_horse,Interacting_with_animal
Img_3536.jpg,cutting_vegetables,domestic_work
Img_354.jpg,playing_violin,playing_musical_instrument
Img_3548.jpg,texting_message,using_comm_device
Img_3549.jpg,cooking,domestic_work
Img_355.jpg,running,other_activity
Img_3550.jpg,playing_guitar,playing_musical_instrument
Img_3554.jpg,shooting_an_arrow,other_activity
Img_3555.jpg,walking_the_dog,Interacting_with_animal
Img_3558.jpg,walking_the_dog,Interacting_with_animal
Img_3559.jpg,jumping,other_activity
Img_356.jpg,riding_a_horse,Interacting_with_animal
Img_3564.jpg,feeding_a_horse,Interacting_with_animal
Img_3567.jpg,playing_guitar,playing_musical_instrument
Img_3571.jpg,jumping,other_activity
Img_3574.jpg,riding_a_horse,Interacting_with_animal
Img_3576.jpg,riding_a_horse,Interacting_with_animal
Img_3578.jpg,playing_violin,playing_musical_instrument
Img_358.jpg,climbing,other_activity
Img_3580.jpg,walking_the_dog,Interacting_with_animal
Img_3581.jpg,jumping,other_activity
Img_3588.jpg,cooking,domestic_work
Img_3594.jpg,using_a_computer,using_comm_device
Img_3601.jpg,watching_TV,using_comm_device
Img_3603.jpg,running,other_activity
Img_3604.jpg,shooting_an_arrow,other_activity
Img_3609.jpg,riding_a_bike,other_activity
Img_3611.jpg,playing_guitar,playing_musical_instrument
Img_3612.jpg,feeding_a_horse,Interacting_with_animal
Img_3614.jpg,riding_a_horse,Interacting_with_animal
Img_3616.jpg,walking_the_dog,Interacting_with_animal
Img_3618.jpg,jumping,other_activity
Img_3619.jpg,walking_the_dog,Interacting_with_animal
Img_3626.jpg,playing_violin,playing_musical_instrument
Img_3629.jpg,feeding_a_horse,Interacting_with_animal
Img_363.jpg,walking_the_dog,Interacting_with_animal
Img_3635.jpg,walking_the_dog,Interacting_with_animal
Img_364.jpg,riding_a_horse,Interacting_with_animal
Img_3642.jpg,riding_a_bike,other_activity
Img_3643.jpg,cleaning_the_floor,domestic_work
Img_3648.jpg,rowing_a_boat,other_activity
Img_3650.jpg,playing_guitar,playing_musical_instrument
Img_3653.jpg,shooting_an_arrow,other_activity
Img_3654.jpg,running,other_activity
Img_3657.jpg,gardening,domestic_work
Img_3664.jpg,cleaning_the_floor,domestic_work
Img_3665.jpg,playing_guitar,playing_musical_instrument
Img_3668.jpg,shooting_an_arrow,other_activity
Img_3672.jpg,walking_the_dog,Interacting_with_animal
Img_3673.jpg,watching_TV,using_comm_device
Img_3674.jpg,cleaning_the_floor,domestic_work
Img_3676.jpg,climbing,other_activity
Img_3677.jpg,feeding_a_horse,Interacting_with_animal
Img_3678.jpg,walking_the_dog,Interacting_with_animal
Img_3679.jpg,cutting_vegetables,domestic_work
Img_3680.jpg,climbing,other_activity
Img_3681.jpg,playing_violin,playing_musical_instrument
Img_3684.jpg,texting_message,using_comm_device
Img_3687.jpg,jumping,other_activity
Img_369.jpg,cooking,domestic_work
Img_3690.jpg,riding_a_bike,other_activity
Img_3691.jpg,rowing_a_boat,other_activity
Img_3693.jpg,gardening,domestic_work
Img_3696.jpg,texting_message,using_comm_device
Img_3697.jpg,phoning,using_comm_device
Img_3698.jpg,gardening,domestic_work
Img_3699.jpg,taking_photos,using_comm_device
Img_37.jpg,running,other_activity
Img_370.jpg,using_a_computer,using_comm_device
Img_3700.jpg,feeding_a_horse,Interacting_with_animal
Img_3701.jpg,using_a_computer,using_comm_device
Img_3706.jpg,walking_the_dog,Interacting_with_animal
Img_3707.jpg,phoning,using_comm_device
Img_371.jpg,riding_a_bike,other_activity
Img_3712.jpg,riding_a_bike,other_activity
Img_3718.jpg,feeding_a_horse,Interacting_with_animal
Img_3720.jpg,cutting_vegetables,domestic_work
Img_3724.jpg,using_a_computer,using_comm_device
Img_3725.jpg,watching_TV,using_comm_device
Img_3736.jpg,riding_a_bike,other_activity
Img_3739.jpg,playing_violin,playing_musical_instrument
Img_3745.jpg,riding_a_bike,other_activity
Img_3746.jpg,riding_a_horse,Interacting_with_animal
Img_3747.jpg,rowing_a_boat,other_activity
Img_3748.jpg,shooting_an_arrow,other_activity
Img_3749.jpg,using_a_computer,using_comm_device
Img_3750.jpg,playing_guitar,playing_musical_instrument
Img_3751.jpg,cooking,domestic_work
Img_3757.jpg,texting_message,using_comm_device
Img_3763.jpg,jumping,other_activity
Img_3764.jpg,climbing,other_activity
Img_3769.jpg,gardening,domestic_work
Img_3776.jpg,walking_the_dog,Interacting_with_animal
Img_3777.jpg,playing_violin,playing_musical_instrument
Img_3778.jpg,watching_TV,using_comm_device
Img_3781.jpg,climbing,other_activity
Img_3784.jpg,walking_the_dog,Interacting_with_animal
Img_3790.jpg,climbing,other_activity
Img_3791.jpg,running,other_activity
Img_3792.jpg,jumping,other_activity
Img_3793.jpg,cleaning_the_floor,domestic_work
Img_3795.jpg,feeding_a_horse,Interacting_with_animal
Img_3797.jpg,running,other_activity
Img_3799.jpg,playing_violin,playing_musical_instrument
Img_3803.jpg,riding_a_bike,other_activity
Img_3805.jpg,watching_TV,using_comm_device
Img_381.jpg,feeding_a_horse,Interacting_with_animal
Img_3812.jpg,rowing_a_boat,other_activity
Img_3814.jpg,cleaning_the_floor,domestic_work
Img_3816.jpg,walking_the_dog,Interacting_with_animal
Img_3820.jpg,taking_photos,using_comm_device
Img_3822.jpg,riding_a_horse,Interacting_with_animal
Img_3825.jpg,playing_guitar,playing_musical_instrument
Img_3827.jpg,phoning,using_comm_device
Img_3828.jpg,gardening,domestic_work
Img_383.jpg,riding_a_bike,other_activity
Img_3831.jpg,running,other_activity
Img_3832.jpg,phoning,using_comm_device
Img_3835.jpg,playing_guitar,playing_musical_instrument
Img_3838.jpg,walking_the_dog,Interacting_with_animal
Img_3839.jpg,cleaning_the_floor,domestic_work
Img_3857.jpg,climbing,other_activity
Img_3864.jpg,gardening,domestic_work
Img_3865.jpg,cooking,domestic_work
Img_3866.jpg,playing_guitar,playing_musical_instrument
Img_3868.jpg,riding_a_bike,other_activity
Img_387.jpg,shooting_an_arrow,other_activity
Img_3872.jpg,walking_the_dog,Interacting_with_animal
Img_3877.jpg,washing_dishes,domestic_work
Img_388.jpg,gardening,domestic_work
Img_3881.jpg,phoning,using_comm_device
Img_3887.jpg,riding_a_horse,Interacting_with_animal
Img_3888.jpg,riding_a_bike,other_activity
Img_3892.jpg,cooking,domestic_work
Img_390.jpg,climbing,other_activity
Img_3900.jpg,playing_violin,playing_musical_instrument
Img_3901.jpg,walking_the_dog,Interacting_with_animal
Img_3902.jpg,washing_dishes,domestic_work
Img_3907.jpg,climbing,other_activity
Img_391.jpg,washing_dishes,domestic_work
Img_3917.jpg,walking_the_dog,Interacting_with_animal
Img_3918.jpg,watching_TV,using_comm_device
Img_392.jpg,walking_the_dog,Interacting_with_animal
Img_3920.jpg,walking_the_dog,Interacting_with_animal
Img_3926.jpg,watching_TV,using_comm_device
Img_3933.jpg,shooting_an_arrow,other_activity
Img_3940.jpg,texting_message,using_comm_device
Img_3941.jpg,using_a_computer,using_comm_device
Img_3942.jpg,jumping,other_activity
Img_3943.jpg,climbing,other_activity
Img_3949.jpg,riding_a_horse,Interacting_with_animal
Img_3952.jpg,watching_TV,using_comm_device
Img_3955.jpg,cooking,domestic_work
Img_3957.jpg,watching_TV,using_comm_device
Img_3958.jpg,using_a_computer,using_comm_device
Img_3959.jpg,feeding_a_horse,Interacting_with_animal
Img_3962.jpg,jumping,other_activity
Img_3963.jpg,phoning,using_comm_device
Img_3969.jpg,taking_photos,using_comm_device
Img_3973.jpg,cleaning_the_floor,domestic_work
Img_3978.jpg,running,other_activity
Img_3979.jpg,climbing,other_activity
Img_3982.jpg,cooking,domestic_work
Img_3983.jpg,walking_the_dog,Interacting_with_animal
Img_3988.jpg,playing_violin,playing_musical_instrument
Img_3989.jpg,climbing,other_activity
Img_3994.jpg,riding_a_bike,other_activity
Img_3999.jpg,cooking,domestic_work
Img_4003.jpg,shooting_an_arrow,other_activity
Img_4008.jpg,taking_photos,using_comm_device
Img_4009.jpg,watching_TV,using_comm_device
Img_4015.jpg,watching_TV,using_comm_device
Img_4017.jpg,climbing,other_activity
Img_402.jpg,cleaning_the_floor,domestic_work
Img_4020.jpg,texting_message,using_comm_device
Img_4022.jpg,phoning,using_comm_device
Img_4026.jpg,using_a_computer,using_comm_device
Img_4032.jpg,riding_a_bike,other_activity
Img_4038.jpg,phoning,using_comm_device
Img_4043.jpg,cooking,domestic_work
Img_4044.jpg,shooting_an_arrow,other_activity
Img_4047.jpg,phoning,using_comm_device
Img_4050.jpg,shooting_an_arrow,other_activity
Img_4059.jpg,riding_a_bike,other_activity
Img_406.jpg,running,other_activity
Img_4062.jpg,cleaning_the_floor,domestic_work
Img_4063.jpg,riding_a_horse,Interacting_with_animal
Img_4065.jpg,phoning,using_comm_device
Img_4067.jpg,phoning,using_comm_device
Img_407.jpg,riding_a_bike,other_activity
Img_4074.jpg,climbing,other_activity
Img_4077.jpg,playing_guitar,playing_musical_instrument
Img_4083.jpg,shooting_an_arrow,other_activity
Img_4084.jpg,playing_guitar,playing_musical_instrument
Img_4090.jpg,riding_a_bike,other_activity
Img_4094.jpg,running,other_activity
Img_4095.jpg,playing_violin,playing_musical_instrument
Img_4101.jpg,walking_the_dog,Interacting_with_animal
Img_4102.jpg,using_a_computer,using_comm_device
Img_4103.jpg,climbing,other_activity
Img_4105.jpg,climbing,other_activity
Img_411.jpg,playing_violin,playing_musical_instrument
Img_4110.jpg,gardening,domestic_work
Img_4112.jpg,riding_a_horse,Interacting_with_animal
Img_4114.jpg,riding_a_bike,other_activity
Img_4118.jpg,feeding_a_horse,Interacting_with_animal
Img_4125.jpg,riding_a_bike,other_activity
Img_4127.jpg,gardening,domestic_work
Img_413.jpg,jumping,other_activity
Img_4132.jpg,riding_a_horse,Interacting_with_animal
Img_4133.jpg,playing_guitar,playing_musical_instrument
Img_4135.jpg,cleaning_the_floor,domestic_work
Img_4143.jpg,playing_guitar,playing_musical_instrument
Img_4145.jpg,cooking,domestic_work
Img_4153.jpg,using_a_computer,using_comm_device
Img_4154.jpg,riding_a_horse,Interacting_with_animal
Img_4157.jpg,climbing,other_activity
Img_4158.jpg,riding_a_horse,Interacting_with_animal
Img_4161.jpg,washing_dishes,domestic_work
Img_4162.jpg,playing_guitar,playing_musical_instrument
Img_417.jpg,playing_violin,playing_musical_instrument
Img_4171.jpg,riding_a_horse,Interacting_with_animal
Img_419.jpg,climbing,other_activity
Img_4194.jpg,running,other_activity
Img_4195.jpg,walking_the_dog,Interacting_with_animal
Img_4198.jpg,riding_a_horse,Interacting_with_animal
Img_4201.jpg,climbing,other_activity
Img_4203.jpg,rowing_a_boat,other_activity
Img_4205.jpg,walking_the_dog,Interacting_with_animal
Img_4207.jpg,cooking,domestic_work
Img_4208.jpg,riding_a_horse,Interacting_with_animal
Img_421.jpg,taking_photos,using_comm_device
Img_4212.jpg,jumping,other_activity
Img_4214.jpg,cooking,domestic_work
Img_422.jpg,jumping,other_activity
Img_4223.jpg,playing_guitar,playing_musical_instrument
Img_4230.jpg,phoning,using_comm_device
Img_4234.jpg,playing_violin,playing_musical_instrument
Img_4237.jpg,cooking,domestic_work
Img_4238.jpg,cooking,domestic_work
Img_4239.jpg,gardening,domestic_work
Img_4242.jpg,phoning,using_comm_device
Img_4243.jpg,phoning,using_comm_device
Img_4244.jpg,cooking,domestic_work
Img_4245.jpg,walking_the_dog,Interacting_with_animal
Img_4248.jpg,riding_a_horse,Interacting_with_animal
Img_425.jpg,cooking,domestic_work
Img_4254.jpg,playing_guitar,playing_musical_instrument
Img_4255.jpg,using_a_computer,using_comm_device
Img_4256.jpg,cutting_vegetables,domestic_work
Img_4257.jpg,climbing,other_activity
Img_4259.jpg,cooking,domestic_work
Img_4260.jpg,playing_violin,playing_musical_instrument
Img_4261.jpg,playing_guitar,playing_musical_instrument
Img_4266.jpg,riding_a_bike,other_activity
Img_4268.jpg,feeding_a_horse,Interacting_with_animal
Img_4271.jpg,using_a_computer,using_comm_device
Img_4272.jpg,phoning,using_comm_device
Img_4275.jpg,cleaning_the_floor,domestic_work
Img_4278.jpg,jumping,other_activity
Img_4279.jpg,phoning,using_comm_device
Img_428.jpg,playing_violin,playing_musical_instrument
Img_4284.jpg,watching_TV,using_comm_device
Img_4285.jpg,playing_guitar,playing_musical_instrument
Img_4295.jpg,running,other_activity
Img_430.jpg,walking_the_dog,Interacting_with_animal
Img_4301.jpg,playing_violin,playing_musical_instrument
Img_4304.jpg,washing_dishes,domestic_work
Img_4305.jpg,using_a_computer,using_comm_device
Img_4307.jpg,riding_a_bike,other_activity
Img_431.jpg,playing_guitar,playing_musical_instrument
Img_4312.jpg,climbing,other_activity
Img_4314.jpg,jumping,other_activity
Img_4317.jpg,jumping,other_activity
Img_4321.jpg,feeding_a_horse,Interacting_with_animal
Img_4323.jpg,running,other_activity
Img_433.jpg,riding_a_bike,other_activity
Img_4330.jpg,climbing,other_activity
Img_4331.jpg,playing_violin,playing_musical_instrument
Img_4333.jpg,walking_the_dog,Interacting_with_animal
Img_4334.jpg,riding_a_horse,Interacting_with_animal
Img_4335.jpg,using_a_computer,using_comm_device
Img_4337.jpg,texting_message,using_comm_device
Img_4339.jpg,running,other_activity
Img_4340.jpg,rowing_a_boat,other_activity
Img_4342.jpg,playing_violin,playing_musical_instrument
Img_4343.jpg,walking_the_dog,Interacting_with_animal
Img_4345.jpg,playing_guitar,playing_musical_instrument
Img_4348.jpg,riding_a_bike,other_activity
Img_435.jpg,feeding_a_horse,Interacting_with_animal
Img_4352.jpg,phoning,using_comm_device
Img_4353.jpg,playing_violin,playing_musical_instrument
Img_4355.jpg,riding_a_bike,other_activity
Img_4357.jpg,playing_violin,playing_musical_instrument
Img_4358.jpg,phoning,using_comm_device
Img_436.jpg,rowing_a_boat,other_activity
Img_4361.jpg,walking_the_dog,Interacting_with_animal
Img_4369.jpg,watching_TV,using_comm_device
Img_4372.jpg,climbing,other_activity
Img_4374.jpg,climbing,other_activity
Img_4375.jpg,playing_violin,playing_musical_instrument
Img_4377.jpg,cooking,domestic_work
Img_438.jpg,riding_a_horse,Interacting_with_animal
Img_4384.jpg,cleaning_the_floor,domestic_work
Img_4387.jpg,climbing,other_activity
Img_4391.jpg,riding_a_bike,other_activity
Img_4394.jpg,cutting_vegetables,domestic_work
Img_4395.jpg,cleaning_the_floor,domestic_work
Img_4399.jpg,phoning,using_comm_device
Img_4401.jpg,shooting_an_arrow,other_activity
Img_4402.jpg,using_a_computer,using_comm_device
Img_4407.jpg,using_a_computer,using_comm_device
Img_4409.jpg,riding_a_bike,other_activity
Img_4417.jpg,rowing_a_boat,other_activity
Img_4422.jpg,washing_dishes,domestic_work
Img_4424.jpg,jumping,other_activity
Img_4428.jpg,shooting_an_arrow,other_activity
Img_4429.jpg,jumping,other_activity
Img_4438.jpg,playing_guitar,playing_musical_instrument
Img_4439.jpg,washing_dishes,domestic_work
Img_4449.jpg,rowing_a_boat,other_activity
Img_4458.jpg,riding_a_bike,other_activity
